Label,ugz_txt_Municipio__c,ugz_txt_UnidadeFederativa__c,ugz_txt_MunicipioSemAcento__c,ugz_txt_UnidadeFederativaSemAcento__c,ugz_txt_MercadoEmpresarial__c,ugz_txt_MercadoRevenda__c,ugz_txt_Uf__c,ugz_txt_FilaNucleoEmpresarial__c,ugz_txt_FilaNucleoRevenda__c,ugz_txt_FilaNucleoIndustrialEnvasado__c,ugz_txt_MercadoIndustrial__c
5107008,Poxoréu,MATO GROSSO,Poxoreu,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5106158,Nova Bandeirantes,MATO GROSSO,Nova Bandeirantes,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5105903,Nobres,MATO GROSSO,Nobres,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5104203,Guiratinga,MATO GROSSO,Guiratinga,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5103700,Feliz Natal,MATO GROSSO,Feliz Natal,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5108006,Tapurah,MATO GROSSO,Tapurah,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5104609,Itiquira,MATO GROSSO,Itiquira,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5106109,Nossa Senhora do Livramento,MATO GROSSO,Nossa Senhora Do Livramento,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5106216,Nova Canaã do Norte,MATO GROSSO,Nova Canaa Do Norte,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5106778,Porto Alegre do Norte,MATO GROSSO,Porto Alegre Do Norte,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5106240,Nova Ubiratã,MATO GROSSO,Nova Ubirata,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5103056,Cláudia,MATO GROSSO,Claudia,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5100409,Alto Garças,MATO GROSSO,Alto Garcas,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5106828,Porto Esperidião,MATO GROSSO,Porto Esperidiao,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5107859,São Félix do Araguaia,MATO GROSSO,Sao Felix Do Araguaia,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5100508,Alto Paraguai,MATO GROSSO,Alto Paraguai,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5108501,Vera,MATO GROSSO,Vera,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5106299,Paranaíta,MATO GROSSO,Paranaita,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5105200,Juscimeira,MATO GROSSO,Juscimeira,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5100607,Alto Taquari,MATO GROSSO,Alto Taquari,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5107180,Ribeirão Cascalheira,MATO GROSSO,Ribeirao Cascalheira,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5105580,Marcelândia,MATO GROSSO,Marcelandia,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5100805,Apiacás,MATO GROSSO,Apiacas,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5102793,Carlinda,MATO GROSSO,Carlinda,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5103452,Denise,MATO GROSSO,Denise,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5101308,Arenápolis,MATO GROSSO,Arenapolis,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5108055,Terra Nova do Norte,MATO GROSSO,Terra Nova Do Norte,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5107941,Tabaporã,MATO GROSSO,Tabapora,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5106265,Novo Mundo,MATO GROSSO,Novo Mundo,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5108956,Nova Monte Verde,MATO GROSSO,Nova Monte Verde,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5108907,Nova Maringá,MATO GROSSO,Nova Maringa,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5102850,Castanheira,MATO GROSSO,Castanheira,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5105002,Jauru,MATO GROSSO,Jauru,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5107776,Santa Terezinha,MATO GROSSO,Santa Terezinha,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5104906,Jangada,MATO GROSSO,Jangada,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5101605,Barão de Melgaço,MATO GROSSO,Barao De Melgaco,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5103601,Dom Aquino,MATO GROSSO,Dom Aquino,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5104526,Ipiranga do Norte,MATO GROSSO,Ipiranga Do Norte,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5103858,Gaúcha do Norte,MATO GROSSO,Gaucha Do Norte,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5102686,Campos de Júlio,MATO GROSSO,Campos De Julio,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5100359,Alto Boa Vista,MATO GROSSO,Alto Boa Vista,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5104542,Itanhangá,MATO GROSSO,Itanhanga,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5106653,Pontal do Araguaia,MATO GROSSO,Pontal Do Araguaia,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5106182,Nova Lacerda,MATO GROSSO,Nova Lacerda,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5101852,Bom Jesus do Araguaia,MATO GROSSO,Bom Jesus Do Araguaia,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5105234,Lambari d'Oeste,MATO GROSSO,Lambari D'Oeste,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5106000,Nortelândia,MATO GROSSO,Nortelandia,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5103106,Cocalinho,MATO GROSSO,Cocalinho,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5107354,São José do Xingu,MATO GROSSO,Sao Jose Do Xingu,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5103908,General Carneiro,MATO GROSSO,General Carneiro,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5106802,Porto dos Gaúchos,MATO GROSSO,Porto Dos Gauchos,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5100102,Acorizal,MATO GROSSO,Acorizal,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5107792,Santo Antônio do Leste,MATO GROSSO,Santo Antonio Do Leste,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5103437,Curvelândia,MATO GROSSO,Curvelandia,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5107206,Rio Branco,MATO GROSSO,Rio Branco,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5106281,Novo São Joaquim,MATO GROSSO,Novo Sao Joaquim,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5107404,São Pedro da Cipa,MATO GROSSO,Sao Pedro Da Cipa,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5102694,Canabrava do Norte,MATO GROSSO,Canabrava Do Norte,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5107248,Santa Carmem,MATO GROSSO,Santa Carmem,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5108808,Nova Guarita,MATO GROSSO,Nova Guarita,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5107297,São José do Povo,MATO GROSSO,Sao Jose Do Povo,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5103361,Conquista d'Oeste,MATO GROSSO,Conquista D'Oeste,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5106273,Novo Horizonte do Norte,MATO GROSSO,Novo Horizonte Do Norte,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5107578,Rondolândia,MATO GROSSO,Rondolandia,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5106174,Nova Nazaré,MATO GROSSO,Nova Nazare,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5108105,Tesouro,MATO GROSSO,Tesouro,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5106208,Nova Brasilândia,MATO GROSSO,Nova Brasilandia,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5106190,Nova Santa Helena,MATO GROSSO,Nova Santa Helena,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5104559,Itaúba,MATO GROSSO,Itauba,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5108204,Torixoréu,MATO GROSSO,Torixoreu,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5107768,Santa Rita do Trivelato,MATO GROSSO,Santa Rita Do Trivelato,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5108303,União do Sul,MATO GROSSO,Uniao Do Sul,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5103809,Figueirópolis d'Oeste,MATO GROSSO,Figueiropolis D'Oeste,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5108857,Nova Marilândia,MATO GROSSO,Nova Marilandia,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5107750,Salto do Céu,MATO GROSSO,Salto Do Ceu,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5107263,Santo Afonso,MATO GROSSO,Santo Afonso,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5108352,Vale de São Domingos,MATO GROSSO,Vale De Sao Domingos,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5101001,Araguaiana,MATO GROSSO,Araguaiana,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5103957,Glória d'Oeste,MATO GROSSO,Gloria D'Oeste,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5106851,Porto Estrela,MATO GROSSO,Porto Estrela,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5104500,Indiavaí,MATO GROSSO,Indiavai,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5107156,Reserva do Cabaçal,MATO GROSSO,Reserva Do Cabacal,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5106315,Novo Santo Antônio,MATO GROSSO,Novo Santo Antonio,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5106455,Planalto da Serra,MATO GROSSO,Planalto Da Serra,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5107743,Santa Cruz do Xingu,MATO GROSSO,Santa Cruz Do Xingu,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5107198,Ribeirãozinho,MATO GROSSO,Ribeiraozinho,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5105309,Luciara,MATO GROSSO,Luciara,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5107883,Serra Nova Dourada,MATO GROSSO,Serra Nova Dourada,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5106703,Ponte Branca,MATO GROSSO,Ponte Branca,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
5101209,Araguainha,MATO GROSSO,Araguainha,MATO GROSSO,Empresarial Sudeste,Centro Oeste,MT,ugz_NUC_Goiania_Emp,ugz_NUC_MT_Dom,,NA
3106200,Belo Horizonte,MINAS GERAIS,Belo Horizonte,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3118601,Contagem,MINAS GERAIS,Contagem,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3136702,Juiz de Fora,MINAS GERAIS,Juiz De Fora,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Rio_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3106705,Betim,MINAS GERAIS,Betim,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3143302,Montes Claros,MINAS GERAIS,Montes Claros,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Noroeste_MG_Dom,ugz_MM_Ind_Envasado_Noroeste_MG,MM Industrial Envasado Noroeste MG
3154606,Ribeirão das Neves,MINAS GERAIS,Ribeirao Das Neves,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3127701,Governador Valadares,MINAS GERAIS,Governador Valadares,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3131307,Ipatinga,MINAS GERAIS,Ipatinga,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3167202,Sete Lagoas,MINAS GERAIS,Sete Lagoas,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3122306,Divinópolis,MINAS GERAIS,Divinopolis,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3157807,Santa Luzia,MINAS GERAIS,Santa Luzia,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3129806,Ibirité,MINAS GERAIS,Ibirite,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3151800,Poços de Caldas,MINAS GERAIS,Pocos De Caldas,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3152501,Pouso Alegre,MINAS GERAIS,Pouso Alegre,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3168606,Teófilo Otoni,MINAS GERAIS,Teofilo Otoni,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3105608,Barbacena,MINAS GERAIS,Barbacena,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Rio_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3156700,Sabará,MINAS GERAIS,Sabara,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3170701,Varginha,MINAS GERAIS,Varginha,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3171204,Vespasiano,MINAS GERAIS,Vespasiano,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3118304,Conselheiro Lafaiete,MINAS GERAIS,Conselheiro Lafaiete,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3131703,Itabira,MINAS GERAIS,Itabira,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3169901,Ubá,MINAS GERAIS,Uba,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Rio_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3119401,Coronel Fabriciano,MINAS GERAIS,Coronel Fabriciano,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3143906,Muriaé,MINAS GERAIS,Muriae,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Rio_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3145208,Nova Serrana,MINAS GERAIS,Nova Serrana,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3138203,Lavras,MINAS GERAIS,Lavras,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3132404,Itajubá,MINAS GERAIS,Itajuba,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3144805,Nova Lima,MINAS GERAIS,Nova Lima,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3147105,Pará de Minas,MINAS GERAIS,Para De Minas,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3147006,Paracatu,MINAS GERAIS,Paracatu,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Noroeste_MG_Dom,ugz_MM_Ind_Envasado_Noroeste_MG,MM Industrial Envasado Noroeste MG
3133808,Itaúna,MINAS GERAIS,Itauna,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3113404,Caratinga,MINAS GERAIS,Caratinga,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3139409,Manhuaçu,MINAS GERAIS,Manhuacu,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3168705,Timóteo,MINAS GERAIS,Timoteo,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3162500,São João del-Rei,MINAS GERAIS,Sao Joao Del-Rei,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Rio_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3170404,Unaí,MINAS GERAIS,Unai,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Noroeste_MG_Dom,ugz_MM_Ind_Envasado_Noroeste_MG,MM Industrial Envasado Noroeste MG
3120904,Curvelo,MINAS GERAIS,Curvelo,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
